05/10/2022 21:17:51,05/10/2022 21:17:46,"[1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0]",0.6411876059506516,4.684467792510986

05/10/2022 21:21:53,46,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",-4.251579554746471,6.669773101806641

05/10/2022 21:21:58,47,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",-4.251579554746471,5.022390604019165

05/10/2022 21:22:03,48,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",-4.251579554746471,4.589786767959595

05/10/2022 21:22:07,49,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",-4.251579554746471,3.636608600616455

05/10/2022 21:22:13,50,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",-4.251579554746471,4.996943235397339

05/10/2022 21:22:18,51,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",-4.251579554746471,4.829540252685547

05/10/2022 21:22:24,52,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",-4.251579554746471,5.497197389602661

05/10/2022 21:22:29,53,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",-4.251579554746471,4.745253086090088

05/10/2022 21:22:34,54,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",-4.251579554746471,4.9511942863464355

05/10/2022 21:22:39,55,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",-4.251579554746471,4.777401685714722

05/10/2022 21:22:43,56,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",-4.251579554746471,3.7919092178344727

05/10/2022 21:22:48,57,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",-4.251579554746471,4.145156145095825

05/10/2022 21:22:53,58,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",-4.251579554746471,4.484904766082764

05/10/2022 21:22:58,59,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",-4.251579554746471,4.695202350616455

05/10/2022 21:23:02,60,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",-4.251579554746471,4.320894002914429

05/10/2022 21:23:07,61,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",-4.251579554746471,3.991018295288086

05/10/2022 21:23:11,62,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",-4.251579554746471,3.8610987663269043

05/10/2022 21:23:16,63,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",-4.251579554746471,4.56221604347229

05/10/2022 21:23:21,64,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",-4.251579554746471,4.3350629806518555

05/10/2022 21:23:26,65,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",-4.251579554746471,4.514959812164307

05/10/2022 21:23:32,66,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",-4.251579554746471,5.580592632293701

05/10/2022 21:23:37,67,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",-4.251579554746471,4.828084230422974

05/10/2022 21:23:42,68,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",-4.251579554746471,4.653906345367432

05/10/2022 21:23:47,69,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",-4.251579554746471,4.1529951095581055

05/10/2022 21:23:51,70,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",-4.251579554746471,3.697984218597412

05/10/2022 21:23:56,71,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",-4.251579554746471,4.321829080581665

05/10/2022 21:24:01,72,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",-4.251579554746471,4.549532175064087

05/10/2022 21:24:05,73,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",-4.251579554746471,4.101848602294922

05/10/2022 21:24:11,74,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",-4.251579554746471,5.743417263031006

05/10/2022 21:24:19,75,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",-4.251579554746471,7.277243375778198

05/10/2022 21:24:26,76,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",-4.251579554746471,6.07673716545105

05/10/2022 21:24:31,77,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",-4.251579554746471,4.913604974746704

05/10/2022 21:24:36,78,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",-4.251579554746471,4.736885070800781

05/10/2022 21:24:43,79,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",-4.251579554746471,6.279901504516602

05/10/2022 21:24:48,80,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",-4.251579554746471,4.9124979972839355

05/10/2022 21:24:56,81,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",-4.251579554746471,6.55394721031189

05/10/2022 21:25:01,82,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",-4.251579554746471,4.844906330108643

05/10/2022 21:25:07,83,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",-4.251579554746471,5.262066841125488

05/10/2022 21:25:12,84,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",-4.251579554746471,4.950531482696533

05/10/2022 21:25:17,85,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",-4.251579554746471,4.2611448764801025

05/10/2022 21:25:22,86,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",-4.251579554746471,4.465268135070801

05/10/2022 21:25:27,87,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",-4.251579554746471,4.592280626296997

05/10/2022 21:25:32,88,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",-4.251579554746471,5.167662858963013

05/10/2022 21:25:37,89,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",-4.251579554746471,4.638569593429565

05/10/2022 21:25:42,90,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",-4.251579554746471,4.072016477584839

05/10/2022 21:25:47,91,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",-4.251579554746471,4.4823243618011475

05/10/2022 21:25:52,92,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",-4.251579554746471,4.698971271514893

